Timestamp (UTC),Value (mm)
1987-11-19 16:00:00,36.5
1987-11-20 16:00:00,36.4
1987-11-21 16:00:00,40.3
1987-11-22 16:00:00,55.3
1987-11-23 16:00:00,55.2
1987-11-24 16:00:00,66.1
1987-11-25 16:00:00,66
1987-11-26 16:00:00,66
1987-11-27 16:00:00,65.9
1987-11-28 16:00:00,65.8
1987-11-29 16:00:00,65.7
1987-11-30 16:00:00,65.7
1987-12-01 16:00:00,95.6
1987-12-02 16:00:00,103.5
1987-12-03 16:00:00,121.4
1987-12-04 16:00:00,133.4
1987-12-05 16:00:00,133.3
1987-12-06 16:00:00,136.2
1987-12-07 16:00:00,140.1
1987-12-08 16:00:00,140.1
1987-12-09 16:00:00,170
1987-12-10 16:00:00,192.9
1987-12-11 16:00:00,192.8
1987-12-12 16:00:00,192.8
1987-12-13 16:00:00,192.7
1987-12-14 16:00:00,192.6
1987-12-15 16:00:00,192.5
1987-12-16 16:00:00,192.5
1987-12-17 16:00:00,192.4
1987-12-18 16:00:00,195.3
1987-12-19 16:00:00,195.2
1987-12-20 16:00:00,207.2
1987-12-21 16:00:00,214.1
1987-12-22 16:00:00,214
1987-12-23 16:00:00,213.9
1987-12-24 16:00:00,213.9
1987-12-25 16:00:00,213.8
1987-12-26 16:00:00,213.7
1987-12-27 16:00:00,213.6
1987-12-28 16:00:00,213.6
1987-12-29 16:00:00,217.5
1987-12-30 16:00:00,217.4
1987-12-31 16:00:00,217.3
1988-01-01 16:00:00,217
1988-01-02 16:00:00,216.9
1988-01-03 16:00:00,216.8
1988-01-04 16:00:00,216.7
1988-01-05 16:00:00,216.7
1988-01-06 16:00:00,216.6
1988-01-07 16:00:00,216.5
1988-01-08 16:00:00,216.4
1988-01-09 16:00:00,216.4
1988-01-10 16:00:00,220.3
1988-01-11 16:00:00,223.2
1988-01-12 16:00:00,231.1
1988-01-13 16:00:00,257.1
1988-01-14 16:00:00,287
1988-01-15 16:00:00,294.9
1988-01-16 16:00:00,297.8
1988-01-17 16:00:00,297.8
1988-01-18 16:00:00,297.7
1988-01-19 16:00:00,301.6
1988-01-20 16:00:00,305.5
1988-01-21 16:00:00,305.5
1988-01-22 16:00:00,312.4
1988-01-23 16:00:00,312.3
1988-01-24 16:00:00,316.2
1988-01-25 16:00:00,316.2
1988-01-26 16:00:00,316.1
1988-01-27 16:00:00,316
1988-01-28 16:00:00,330.9
1988-01-29 16:00:00,345.9
1988-01-30 16:00:00,345.8
1988-01-31 16:00:00,345.7
1988-02-01 16:00:00,345.6
1988-02-02 16:00:00,349.6
1988-02-03 16:00:00,349.5
1988-02-04 16:00:00,349.4
1988-02-05 16:00:00,349.3
1988-02-06 16:00:00,353.3
1988-02-07 16:00:00,360.2
1988-02-08 16:00:00,368.1
1988-02-09 16:00:00,368
1988-02-10 16:00:00,375
1988-02-11 16:00:00,378.9
1988-02-12 16:00:00,382.8
1988-02-13 16:00:00,382.7
1988-02-14 16:00:00,397.7
1988-02-15 16:00:00,397.6
1988-02-16 16:00:00,397.5
1988-02-17 16:00:00,404.4
1988-02-18 16:00:00,404.4
1988-02-19 16:00:00,404.3
1988-02-20 16:00:00,404.2
1988-02-21 16:00:00,408.1
1988-02-22 16:00:00,408.1
1988-02-23 16:00:00,408
1988-02-24 16:00:00,407.9
1988-02-25 16:00:00,407.8
1988-02-26 16:00:00,407.8
1988-02-27 16:00:00,407.7
1988-02-28 16:00:00,407.6
1988-02-29 16:00:00,411.5
1988-03-01 16:00:00,414.5
1988-03-02 16:00:00,433.4
1988-03-03 16:00:00,433.3
1988-03-04 16:00:00,456.2
1988-03-05 16:00:00,467.2
1988-03-06 16:00:00,471.1
1988-03-07 16:00:00,471
1988-03-08 16:00:00,485.9
1988-03-09 16:00:00,507.90000000000003
1988-03-10 16:00:00,511.8
1988-03-11 16:00:00,511.70000000000005
1988-03-12 16:00:00,511.6
1988-03-13 16:00:00,515.6
1988-03-14 16:00:00,530.5
1988-03-15 16:00:00,530.4
1988-03-16 16:00:00,530.3
1988-03-17 16:00:00,530.3
1988-03-18 16:00:00,530.2
1988-03-19 16:00:00,530.1
1988-03-20 16:00:00,530
1988-03-21 16:00:00,537
1988-03-22 16:00:00,551.9
1988-03-23 16:00:00,574.8
1988-03-24 16:00:00,585.7
1988-03-25 16:00:00,604.7
1988-03-26 16:00:00,649.6
1988-03-27 16:00:00,652.5
1988-03-28 16:00:00,656.4
1988-03-29 16:00:00,656.4
1988-03-30 16:00:00,660.3
1988-03-31 16:00:00,660.2
1988-04-01 16:00:00,664.1
1988-04-02 16:00:00,690.1
1988-04-03 16:00:00,727
1988-04-04 16:00:00,734.9
1988-04-05 16:00:00,764.8
1988-04-06 16:00:00,794.8
1988-04-07 16:00:00,801.7
1988-04-08 16:00:00,801.6
1988-04-09 16:00:00,801.5
1988-04-10 16:00:00,801.5
1988-04-11 16:00:00,801.4
1988-04-12 16:00:00,786.3
1988-04-13 16:00:00,768.2
1988-04-14 16:00:00,753.2
1988-04-15 16:00:00,745.1
1988-04-16 16:00:00,726
1988-04-17 16:00:00,707.9
1988-04-18 16:00:00,699.9
1988-04-19 16:00:00,684.8
1988-04-20 16:00:00,673.7
1988-04-21 16:00:00,654.6
1988-04-22 16:00:00,643.6
1988-04-23 16:00:00,643.5
1988-04-24 16:00:00,654.4
1988-04-25 16:00:00,658.3
1988-04-26 16:00:00,658.3
1988-04-27 16:00:00,654.2
1988-04-28 16:00:00,654.1
1988-04-29 16:00:00,654
1988-04-30 16:00:00,654
1988-05-01 16:00:00,653.9
1988-05-02 16:00:00,649.8
1988-05-03 16:00:00,657.7
1988-05-04 16:00:00,657.7
1988-05-05 16:00:00,657.6
1988-05-06 16:00:00,653.5
1988-05-07 16:00:00,642.4
1988-05-08 16:00:00,601.4
1988-05-09 16:00:00,567.3
1988-05-10 16:00:00,514.2
1988-05-11 16:00:00,454.1
1988-05-12 16:00:00,402.1
1988-05-13 16:00:00,394
1988-05-14 16:00:00,390.9
1988-05-15 16:00:00,352.8
1988-05-16 16:00:00,311.8
1988-05-17 16:00:00,307.7
1988-05-18 16:00:00,300.6
1988-05-19 16:00:00,266.5
1988-05-20 16:00:00,236.5
1988-05-21 16:00:00,195.4
1988-05-22 16:00:00,116.3
1988-05-23 16:00:00,75.2
1988-05-24 16:00:00,63.2
1988-05-25 16:00:00,15.1
1988-05-26 16:00:00,0
1988-05-27 16:00:00,0
1988-05-28 16:00:00,0
1988-05-29 16:00:00,0
1988-05-30 16:00:00,0
1988-05-31 16:00:00,0
1988-06-01 16:00:00,0
1988-06-02 16:00:00,0
1988-06-03 16:00:00,0
1988-06-04 16:00:00,0
1988-06-05 16:00:00,0
1988-06-06 16:00:00,0
1988-06-07 16:00:00,0
1988-06-08 16:00:00,0
1988-06-09 16:00:00,0
1988-06-10 16:00:00,0
1988-06-11 16:00:00,0
1988-06-12 16:00:00,0
1988-06-13 16:00:00,0
1988-06-14 16:00:00,0
1988-06-15 16:00:00,0
1988-06-16 16:00:00,0
1988-06-17 16:00:00,0
1988-06-18 16:00:00,0
1988-06-19 16:00:00,0
1988-06-20 16:00:00,0
1988-06-21 16:00:00,0
1988-06-22 16:00:00,0
1988-06-23 16:00:00,0
1988-06-24 16:00:00,0
1988-06-25 16:00:00,0
1988-06-26 16:00:00,0
1988-06-27 16:00:00,0
1988-06-28 16:00:00,0
1988-06-29 16:00:00,0
1988-06-30 16:00:00,0
1988-06-30 16:00:01,NaN
1988-10-01 15:59:59,NaN
1988-10-01 16:00:00,0
1988-10-02 16:00:00,0
1988-10-03 16:00:00,0
1988-10-04 16:00:00,0
1988-10-05 16:00:00,0
1988-10-06 16:00:00,0
1988-10-07 16:00:00,0
1988-10-08 16:00:00,0
1988-10-09 16:00:00,0
1988-10-10 16:00:00,0
1988-10-11 16:00:00,0
1988-10-12 16:00:00,0
1988-10-13 16:00:00,0
1988-10-14 16:00:00,0
1988-10-15 16:00:00,0
1988-10-16 16:00:00,0
1988-10-17 16:00:00,0
1988-10-18 16:00:00,0
1988-10-19 16:00:00,0
1988-10-20 16:00:00,0
1988-10-21 16:00:00,0
1988-10-22 16:00:00,0
1988-10-23 16:00:00,0
1988-10-24 16:00:00,0
1988-10-25 16:00:00,0
1988-10-26 16:00:00,0
1988-10-27 16:00:00,0
1988-10-28 16:00:00,0
1988-10-29 16:00:00,0
1988-10-30 16:00:00,0
1988-10-31 16:00:00,0
1988-11-01 16:00:00,0
1988-11-02 16:00:00,15
1988-11-03 16:00:00,21.9
1988-11-04 16:00:00,21.7
1988-11-05 16:00:00,29.7
1988-11-06 16:00:00,29.5
1988-11-07 16:00:00,29.4
1988-11-08 16:00:00,29.2
1988-11-09 16:00:00,29.1
1988-11-10 16:00:00,44.1
1988-11-11 16:00:00,50.9
1988-11-12 16:00:00,58.8
1988-11-13 16:00:00,58.6
1988-11-14 16:00:00,58.5
1988-11-15 16:00:00,58.3
1988-11-16 16:00:00,58.3
1988-11-17 16:00:00,58.2
1988-11-18 16:00:00,58
1988-11-19 16:00:00,64.9
1988-11-20 16:00:00,64.7
1988-11-21 16:00:00,79.7
1988-11-22 16:00:00,102.5
1988-11-23 16:00:00,102.4
1988-11-24 16:00:00,109.3
1988-11-25 16:00:00,113.1
1988-11-26 16:00:00,113.1
1988-11-27 16:00:00,119.9
1988-11-28 16:00:00,119.8
1988-11-29 16:00:00,119.6
1988-11-30 16:00:00,119.5
1988-12-01 16:00:00,123.5
1988-12-02 16:00:00,123.3
1988-12-03 16:00:00,123.2
1988-12-04 16:00:00,123
1988-12-05 16:00:00,122.9
1988-12-06 16:00:00,122.7
1988-12-07 16:00:00,122.7
1988-12-08 16:00:00,122.6
1988-12-09 16:00:00,122.4
1988-12-10 16:00:00,122.3
1988-12-11 16:00:00,122.1
1988-12-12 16:00:00,145.1
1988-12-13 16:00:00,144.9
1988-12-14 16:00:00,144.8
1988-12-15 16:00:00,144.7
1988-12-16 16:00:00,144.5
1988-12-17 16:00:00,144.5
1988-12-18 16:00:00,144.3
1988-12-19 16:00:00,151.2
1988-12-20 16:00:00,159
1988-12-21 16:00:00,158.9
1988-12-22 16:00:00,158.9
1988-12-23 16:00:00,158.7
1988-12-24 16:00:00,161.6
1988-12-25 16:00:00,161.4
1988-12-26 16:00:00,161.3
1988-12-27 16:00:00,161.1
1988-12-28 16:00:00,165.1
1988-12-29 16:00:00,184
1988-12-30 16:00:00,202.8
1988-12-31 16:00:00,205.7
1989-01-01 16:00:00,224
1989-01-02 16:00:00,235
1989-01-03 16:00:00,258
1989-01-04 16:00:00,288
1989-01-05 16:00:00,299
1989-01-06 16:00:00,299
1989-01-07 16:00:00,298
1989-01-08 16:00:00,302
1989-01-09 16:00:00,302
1989-01-10 16:00:00,302
1989-01-11 16:00:00,302
1989-01-12 16:00:00,317
1989-01-13 16:00:00,343
1989-01-14 16:00:00,354
1989-01-15 16:00:00,377
1989-01-16 16:00:00,406
1989-01-17 16:00:00,421
1989-01-18 16:00:00,421
1989-01-19 16:00:00,421
1989-01-20 16:00:00,429
1989-01-21 16:00:00,436
1989-01-22 16:00:00,436
1989-01-23 16:00:00,435
1989-01-24 16:00:00,435
1989-01-25 16:00:00,435
1989-01-26 16:00:00,435
1989-01-27 16:00:00,435
1989-01-28 16:00:00,435
1989-01-29 16:00:00,442
1989-01-30 16:00:00,450
1989-01-31 16:00:00,457
1989-02-01 16:00:00,456
1989-02-02 16:00:00,456
1989-02-03 16:00:00,456
1989-02-04 16:00:00,456
1989-02-05 16:00:00,456
1989-02-06 16:00:00,456
1989-02-07 16:00:00,456
1989-02-08 16:00:00,455
1989-02-09 16:00:00,455
1989-02-10 16:00:00,455
1989-02-11 16:00:00,455
1989-02-12 16:00:00,455
1989-02-13 16:00:00,455
1989-02-14 16:00:00,455
1989-02-15 16:00:00,455
1989-02-16 16:00:00,459
1989-02-17 16:00:00,462
1989-02-18 16:00:00,466
1989-02-19 16:00:00,466
1989-02-20 16:00:00,466
1989-02-21 16:00:00,469
1989-02-22 16:00:00,477
1989-02-23 16:00:00,484
1989-02-24 16:00:00,484
1989-02-25 16:00:00,491
1989-02-26 16:00:00,491
1989-02-27 16:00:00,498
1989-02-28 16:00:00,498
1989-03-01 16:00:00,506
1989-03-02 16:00:00,506
1989-03-03 16:00:00,506
1989-03-04 16:00:00,506
1989-03-05 16:00:00,505
1989-03-06 16:00:00,535
1989-03-07 16:00:00,535
1989-03-08 16:00:00,539
1989-03-09 16:00:00,557
1989-03-10 16:00:00,565
1989-03-11 16:00:00,580
1989-03-12 16:00:00,587
1989-03-13 16:00:00,616
1989-03-14 16:00:00,646
1989-03-15 16:00:00,654
1989-03-16 16:00:00,654
1989-03-17 16:00:00,658
1989-03-18 16:00:00,665
1989-03-19 16:00:00,665
1989-03-20 16:00:00,669
1989-03-21 16:00:00,683
1989-03-22 16:00:00,683
1989-03-23 16:00:00,687
1989-03-24 16:00:00,690
1989-03-25 16:00:00,705
1989-03-26 16:00:00,713
1989-03-27 16:00:00,732
1989-03-28 16:00:00,739
1989-03-29 16:00:00,738
1989-03-30 16:00:00,742
1989-03-31 16:00:00,757
1989-04-01 16:00:00,772
1989-04-02 16:00:00,783
1989-04-03 16:00:00,787
1989-04-04 16:00:00,817
1989-04-05 16:00:00,832
1989-04-06 16:00:00,838
1989-04-07 16:00:00,838
1989-04-08 16:00:00,838
1989-04-09 16:00:00,838
1989-04-10 16:00:00,838
1989-04-11 16:00:00,838
1989-04-12 16:00:00,831
1989-04-13 16:00:00,812
1989-04-14 16:00:00,778
1989-04-15 16:00:00,777
1989-04-16 16:00:00,770
1989-04-17 16:00:00,770
1989-04-18 16:00:00,789
1989-04-19 16:00:00,785
1989-04-20 16:00:00,755
1989-04-21 16:00:00,725
1989-04-22 16:00:00,720
1989-04-23 16:00:00,716
1989-04-24 16:00:00,709
1989-04-25 16:00:00,709
1989-04-26 16:00:00,709
1989-04-27 16:00:00,709
1989-04-28 16:00:00,701
1989-04-29 16:00:00,686
1989-04-30 16:00:00,671
1989-05-01 16:00:00,633
1989-05-02 16:00:00,633
1989-05-03 16:00:00,618
1989-05-04 16:00:00,584
1989-05-05 16:00:00,532
1989-05-06 16:00:00,487
1989-05-07 16:00:00,445
1989-05-08 16:00:00,403
1989-05-09 16:00:00,362
1989-05-10 16:00:00,339
1989-05-11 16:00:00,324
1989-05-12 16:00:00,294
1989-05-13 16:00:00,283
1989-05-14 16:00:00,264
1989-05-15 16:00:00,219
1989-05-16 16:00:00,204
1989-05-17 16:00:00,192
1989-05-18 16:00:00,185
1989-05-19 16:00:00,179
1989-05-20 16:00:00,173
1989-05-21 16:00:00,147
1989-05-22 16:00:00,113
1989-05-23 16:00:00,121
1989-05-24 16:00:00,120
1989-05-25 16:00:00,116
1989-05-26 16:00:00,116
1989-05-27 16:00:00,112
1989-05-28 16:00:00,112
1989-05-29 16:00:00,112
1989-05-30 16:00:00,97
1989-05-31 16:00:00,52
1989-06-01 16:00:00,7
1989-06-02 16:00:00,0
1989-06-03 16:00:00,0
1989-06-04 16:00:00,0
1989-06-05 16:00:00,0
1989-06-06 16:00:00,0
1989-06-07 16:00:00,0
1989-06-08 16:00:00,0
1989-06-09 16:00:00,0
1989-06-10 16:00:00,0
1989-06-11 16:00:00,0
1989-06-12 16:00:00,0
1989-06-13 16:00:00,0
1989-06-14 16:00:00,0
1989-06-15 16:00:00,0
1989-06-16 16:00:00,0
1989-06-17 16:00:00,0
1989-06-18 16:00:00,0
1989-06-19 16:00:00,0
1989-06-20 16:00:00,0
1989-06-21 16:00:00,0
1989-06-22 16:00:00,0
1989-06-23 16:00:00,0
1989-06-24 16:00:00,0
1989-06-25 16:00:00,0
1989-06-26 16:00:00,0
1989-06-27 16:00:00,0
1989-06-28 16:00:00,0
1989-06-29 16:00:00,0
1989-06-30 16:00:00,0
1989-07-01 16:00:00,0
1989-07-02 16:00:00,0
1989-07-03 16:00:00,0
1989-07-04 16:00:00,0
1989-07-05 16:00:00,0
1989-07-06 16:00:00,0
1989-07-07 16:00:00,0
1989-07-08 16:00:00,0
1989-07-09 16:00:00,0
1989-07-10 16:00:00,0
1989-07-11 16:00:00,0
1989-07-12 16:00:00,0
1989-07-13 16:00:00,0
1989-07-14 16:00:00,0
1989-07-15 16:00:00,0
1989-07-15 16:00:01,NaN
1989-09-26 15:59:59,NaN
1989-09-26 16:00:00,0
1989-09-27 16:00:00,0
1989-09-28 16:00:00,0
1989-09-29 16:00:00,0
1989-09-30 16:00:00,0
1989-10-01 16:00:00,0
1989-10-02 16:00:00,0
1989-10-03 16:00:00,0
1989-10-04 16:00:00,0
1989-10-05 16:00:00,0
1989-10-06 16:00:00,0
1989-10-07 16:00:00,0
1989-10-08 16:00:00,0
1989-10-09 16:00:00,0
1989-10-10 16:00:00,0
1989-10-11 16:00:00,0
1989-10-12 16:00:00,0
1989-10-13 16:00:00,0
1989-10-14 16:00:00,0
1989-10-15 16:00:00,0
1989-10-16 16:00:00,0
1989-10-17 16:00:00,0
1989-10-18 16:00:00,0
1989-10-19 16:00:00,0
1989-10-20 16:00:00,0
1989-10-21 16:00:00,0
1989-10-22 16:00:00,0
1989-10-23 16:00:00,0
1989-10-24 16:00:00,0
1989-10-25 16:00:00,0
1989-10-26 16:00:00,0
1989-10-27 16:00:00,0
1989-10-28 16:00:00,0
1989-10-29 16:00:00,0
1989-10-30 16:00:00,0
1989-10-31 16:00:00,0
1989-11-01 16:00:00,0
1989-11-02 16:00:00,0
1989-11-03 16:00:00,0
1989-11-04 16:00:00,0
1989-11-05 16:00:00,0
1989-11-06 16:00:00,0
1989-11-07 16:00:00,0
1989-11-08 16:00:00,0
1989-11-09 16:00:00,0
1989-11-10 16:00:00,0
1989-11-11 16:00:00,0
1989-11-12 16:00:00,0
1989-11-13 16:00:00,0
1989-11-14 16:00:00,0
1989-11-15 16:00:00,0
1989-11-16 16:00:00,0
1989-11-17 16:00:00,0
1989-11-18 16:00:00,3
1989-11-19 16:00:00,15
1989-11-20 16:00:00,18
1989-11-21 16:00:00,18
1989-11-22 16:00:00,15
1989-11-23 16:00:00,25
1989-11-24 16:00:00,32
1989-11-25 16:00:00,32
1989-11-26 16:00:00,29
1989-11-27 16:00:00,29
1989-11-28 16:00:00,29
1989-11-29 16:00:00,29
1989-11-30 16:00:00,29
1989-12-01 16:00:00,29
1989-12-02 16:00:00,32
1989-12-03 16:00:00,55
1989-12-04 16:00:00,70
1989-12-05 16:00:00,69
1989-12-06 16:00:00,76
1989-12-07 16:00:00,91
1989-12-08 16:00:00,114
1989-12-09 16:00:00,114
1989-12-10 16:00:00,114
1989-12-11 16:00:00,114
1989-12-12 16:00:00,114
1989-12-13 16:00:00,114
1989-12-14 16:00:00,114
1989-12-15 16:00:00,114
1989-12-16 16:00:00,114
1989-12-17 16:00:00,113
1989-12-18 16:00:00,113
1989-12-19 16:00:00,113
1989-12-20 16:00:00,113
1989-12-21 16:00:00,113
1989-12-22 16:00:00,117
1989-12-23 16:00:00,120
1989-12-24 16:00:00,120
1989-12-25 16:00:00,120
1989-12-26 16:00:00,120
1989-12-27 16:00:00,124
1989-12-28 16:00:00,124
1989-12-29 16:00:00,123
1989-12-30 16:00:00,123
1989-12-31 16:00:00,131
1990-01-01 16:00:00,157
1990-01-02 16:00:00,157
1990-01-03 16:00:00,172
1990-01-04 16:00:00,179
1990-01-05 16:00:00,191
1990-01-06 16:00:00,217
1990-01-07 16:00:00,232
1990-01-08 16:00:00,239
1990-01-09 16:00:00,284
1990-01-10 16:00:00,283
1990-01-11 16:00:00,283
1990-01-12 16:00:00,283
1990-01-13 16:00:00,283
1990-01-14 16:00:00,283
1990-01-15 16:00:00,283
1990-01-16 16:00:00,283
1990-01-17 16:00:00,283
1990-01-18 16:00:00,283
1990-01-19 16:00:00,283
1990-01-20 16:00:00,283
1990-01-21 16:00:00,305
1990-01-22 16:00:00,327
1990-01-23 16:00:00,327
1990-01-24 16:00:00,335
1990-01-25 16:00:00,342
1990-01-26 16:00:00,346
1990-01-27 16:00:00,361
1990-01-28 16:00:00,395
1990-01-29 16:00:00,402
1990-01-30 16:00:00,425
1990-01-31 16:00:00,429
1990-02-01 16:00:00,440
1990-02-02 16:00:00,454
1990-02-03 16:00:00,469
1990-02-04 16:00:00,476
1990-02-05 16:00:00,491
1990-02-06 16:00:00,506
1990-02-07 16:00:00,521
1990-02-08 16:00:00,529
1990-02-09 16:00:00,551
1990-02-10 16:00:00,611
1990-02-11 16:00:00,611
1990-02-12 16:00:00,615
1990-02-13 16:00:00,615
1990-02-14 16:00:00,614
1990-02-15 16:00:00,629
1990-02-16 16:00:00,633
1990-02-17 16:00:00,633
1990-02-18 16:00:00,633
1990-02-19 16:00:00,637
1990-02-20 16:00:00,652
1990-02-21 16:00:00,652
1990-02-22 16:00:00,652
1990-02-23 16:00:00,655
1990-02-24 16:00:00,655
1990-02-25 16:00:00,707
1990-02-26 16:00:00,706
1990-02-27 16:00:00,706
1990-02-28 16:00:00,706
1990-03-01 16:00:00,706
1990-03-02 16:00:00,706
1990-03-03 16:00:00,706
1990-03-04 16:00:00,706
1990-03-05 16:00:00,706
1990-03-06 16:00:00,706
1990-03-07 16:00:00,713
1990-03-08 16:00:00,721
1990-03-09 16:00:00,731
1990-03-10 16:00:00,742
1990-03-11 16:00:00,750
1990-03-12 16:00:00,757
1990-03-13 16:00:00,761
1990-03-14 16:00:00,765
1990-03-15 16:00:00,765
1990-03-16 16:00:00,765
1990-03-17 16:00:00,765
1990-03-18 16:00:00,765
1990-03-19 16:00:00,768
1990-03-20 16:00:00,780
1990-03-21 16:00:00,782
1990-03-22 16:00:00,786
1990-03-23 16:00:00,786
1990-03-24 16:00:00,786
1990-03-25 16:00:00,790
1990-03-26 16:00:00,790
1990-03-27 16:00:00,786
1990-03-28 16:00:00,782
1990-03-29 16:00:00,779
1990-03-30 16:00:00,771
1990-03-31 16:00:00,764
1990-04-01 16:00:00,741
1990-04-02 16:00:00,770
1990-04-03 16:00:00,766
1990-04-04 16:00:00,759
1990-04-05 16:00:00,755
1990-04-06 16:00:00,751
1990-04-07 16:00:00,755
1990-04-08 16:00:00,751
1990-04-09 16:00:00,751
1990-04-10 16:00:00,755
1990-04-11 16:00:00,755
1990-04-12 16:00:00,755
1990-04-13 16:00:00,755
1990-04-14 16:00:00,750
1990-04-15 16:00:00,743
1990-04-16 16:00:00,743
1990-04-17 16:00:00,720
1990-04-18 16:00:00,702
1990-04-19 16:00:00,675
1990-04-20 16:00:00,653
1990-04-21 16:00:00,627
1990-04-22 16:00:00,612
1990-04-23 16:00:00,608
1990-04-24 16:00:00,615
1990-04-25 16:00:00,623
1990-04-26 16:00:00,626
1990-04-27 16:00:00,637
1990-04-28 16:00:00,637
1990-04-29 16:00:00,637
1990-04-30 16:00:00,633
1990-05-01 16:00:00,626
1990-05-02 16:00:00,614
1990-05-03 16:00:00,611
1990-05-04 16:00:00,569
1990-05-05 16:00:00,506
1990-05-06 16:00:00,494
1990-05-07 16:00:00,493
1990-05-08 16:00:00,497
1990-05-09 16:00:00,497
1990-05-10 16:00:00,490
1990-05-11 16:00:00,467
1990-05-12 16:00:00,467
1990-05-13 16:00:00,482
1990-05-14 16:00:00,490
1990-05-15 16:00:00,486
1990-05-16 16:00:00,471
1990-05-17 16:00:00,422
1990-05-18 16:00:00,433
1990-05-19 16:00:00,414
1990-05-20 16:00:00,417
1990-05-21 16:00:00,402
1990-05-22 16:00:00,369
1990-05-23 16:00:00,339
1990-05-24 16:00:00,350
1990-05-25 16:00:00,350
1990-05-26 16:00:00,339
1990-05-27 16:00:00,316
1990-05-28 16:00:00,294
1990-05-29 16:00:00,260
1990-05-30 16:00:00,237
1990-05-31 16:00:00,240
1990-06-01 16:00:00,240
1990-06-02 16:00:00,240
1990-06-03 16:00:00,236
1990-06-04 16:00:00,233
1990-06-05 16:00:00,210
1990-06-06 16:00:00,184
1990-06-07 16:00:00,169
1990-06-08 16:00:00,135
1990-06-09 16:00:00,75
1990-06-10 16:00:00,46
1990-06-11 16:00:00,68
1990-06-12 16:00:00,70
1990-06-13 16:00:00,67
1990-06-14 16:00:00,52
1990-06-15 16:00:00,4
1990-06-16 16:00:00,0
1990-06-17 16:00:00,0
1990-06-18 16:00:00,0
1990-06-19 16:00:00,0
1990-06-20 16:00:00,0
1990-06-21 16:00:00,0
1990-06-22 16:00:00,0
1990-06-23 16:00:00,0
1990-06-24 16:00:00,0
1990-06-25 16:00:00,0
1990-06-26 16:00:00,0
1990-06-27 16:00:00,0
1990-06-28 16:00:00,0
1990-06-29 16:00:00,0
1990-06-30 16:00:00,0
1990-07-01 16:00:00,0
1990-07-02 16:00:00,0
1990-07-03 16:00:00,0
1990-07-04 16:00:00,0
1990-07-05 16:00:00,0
1990-07-06 16:00:00,0
1990-07-07 16:00:00,0
1990-07-08 16:00:00,0
1990-07-09 16:00:00,0
1990-07-10 16:00:00,0
1990-07-11 16:00:00,0
1990-07-12 16:00:00,0
1990-07-13 16:00:00,0
1990-07-14 16:00:00,0
1990-07-15 16:00:00,0
1990-07-16 16:00:00,0
1990-07-17 16:00:00,0
1990-07-17 16:00:01,NaN
1990-10-01 15:59:59,NaN
1990-10-01 16:00:00,0
1990-10-01 16:00:01,NaN
1990-10-05 15:59:59,NaN
1990-10-05 16:00:00,45
1990-10-05 16:00:01,NaN
1990-10-10 15:59:59,NaN
1990-10-10 16:00:00,80
1990-10-10 16:00:01,NaN
1990-10-15 15:59:59,NaN
1990-10-15 16:00:00,105
1990-10-15 16:00:01,NaN
1990-10-20 15:59:59,NaN
1990-10-20 16:00:00,125
1990-10-20 16:00:01,NaN
1990-10-25 15:59:59,NaN
1990-10-25 16:00:00,140
1990-10-25 16:00:01,NaN
1990-10-31 15:59:59,NaN
1990-10-31 16:00:00,180
1990-10-31 16:00:01,NaN
1990-11-05 15:59:59,NaN
1990-11-05 16:00:00,225
1990-11-05 16:00:01,NaN
1990-11-10 15:59:59,NaN
1990-11-10 16:00:00,270
1990-11-10 16:00:01,NaN
1990-11-15 15:59:59,NaN
1990-11-15 16:00:00,315
1990-11-15 16:00:01,NaN
1990-11-20 15:59:59,NaN
1990-11-20 16:00:00,360
1990-11-20 16:00:01,NaN
1990-11-25 15:59:59,NaN
1990-11-25 16:00:00,405
1990-11-25 16:00:01,NaN
1990-11-30 15:59:59,NaN
1990-11-30 16:00:00,459
1990-12-01 16:00:00,459
1990-12-02 16:00:00,466
1990-12-03 16:00:00,489
1990-12-04 16:00:00,504
1990-12-05 16:00:00,508
1990-12-06 16:00:00,508
1990-12-07 16:00:00,511
1990-12-08 16:00:00,549
1990-12-09 16:00:00,594
1990-12-10 16:00:00,624
1990-12-11 16:00:00,639
1990-12-12 16:00:00,639
1990-12-13 16:00:00,639
1990-12-14 16:00:00,639
1990-12-15 16:00:00,646
1990-12-16 16:00:00,646
1990-12-17 16:00:00,669
1990-12-18 16:00:00,676
1990-12-19 16:00:00,676
1990-12-20 16:00:00,676
1990-12-21 16:00:00,676
1990-12-22 16:00:00,676
1990-12-23 16:00:00,676
1990-12-24 16:00:00,676
1990-12-25 16:00:00,676
1990-12-26 16:00:00,684
1990-12-27 16:00:00,688
1990-12-28 16:00:00,691
1990-12-29 16:00:00,691
1990-12-30 16:00:00,699
1990-12-31 16:00:00,706
1991-01-01 16:00:00,706
1991-01-02 16:00:00,706
1991-01-03 16:00:00,714
1991-01-04 16:00:00,714
1991-01-05 16:00:00,714
1991-01-06 16:00:00,721
1991-01-07 16:00:00,744
1991-01-08 16:00:00,751
1991-01-09 16:00:00,759
1991-01-10 16:00:00,766
1991-01-11 16:00:00,781
1991-01-12 16:00:00,811
1991-01-13 16:00:00,819
1991-01-14 16:00:00,826
1991-01-15 16:00:00,826
